,exchange,timeStamp,Level,ask_volume,bid_volume,total_vol,mid_price,vwap,close_price,spread,effective_spread
42,bitforex,2023-04-29T23:32:58.212Z,5,19.1955,40.7477,59.943200000000004,0.0652124,0.04176782738809405,0.06520647,6.48000000000315e-06,
43,bitforex,2023-04-29T23:33:27.217Z,5,35.341499999999996,32.224000000000004,67.5655,0.06520701000000001,0.06822168148167333,0.0652087,1.130000000000575e-05,
44,bitforex,2023-04-29T23:33:54.882Z,5,39.706100000000006,38.4251,78.1312,0.06521247499999999,0.06628794665365435,0.06520872,1.216999999999191e-05,
45,bitforex,2023-04-29T23:34:22.425Z,5,37.519400000000005,51.991099999999996,89.51050000000001,0.065205425,0.054667878665519684,0.06520812,1.0809999999999986e-05,
46,bitforex,2023-04-29T23:34:50.671Z,5,35.7028,30.630499999999998,66.33330000000001,0.0652102,0.07019953129963381,0.0652089,5.2200000000002245e-06,
47,bitforex,2023-04-29T23:35:18.220Z,5,34.5452,29.4503,63.9955,0.065207515,0.07040342204814401,0.0652116,8.190000000005138e-06,
48,bitforex,2023-04-29T23:35:46.479Z,5,45.7799,26.1975,71.9774,0.06521147499999999,0.08295628339770539,0.06521219,4.8100000000078635e-06,
49,bitforex,2023-04-29T23:36:14.025Z,5,37.9559,33.3959,71.3518,0.06521290499999999,0.06938761563562518,0.06521116,1.3050000000000561e-05,
50,bitforex,2023-04-29T23:36:42.227Z,5,43.824799999999996,34.7462,78.571,0.06521135,0.07274953613572438,0.06521135,5.6599999999906725e-06,
51,bitforex,2023-04-29T23:37:09.788Z,5,41.750299999999996,27.0307,68.78099999999999,0.06521007000000001,0.07917107578892428,0.06521142,9.080000000008526e-06,
52,bitforex,2023-04-29T23:37:38.118Z,5,36.5099,40.2677,76.7776,0.06521249500000001,0.06202341730364064,0.0652133,5.450000000004063e-06,
53,bitforex,2023-04-29T23:38:05.685Z,5,27.451300000000003,29.4843,56.93560000000001,0.06520867,0.062886770718496,0.06520501,1.3319999999997223e-05,
54,bitforex,2023-04-29T23:38:33.245Z,5,45.922399999999996,31.9672,77.8896,0.06521233500000001,0.0769045816593486,0.06521584,1.4050000000001561e-05,
55,bitforex,2023-04-29T23:39:00.798Z,5,44.6529,46.0249,90.6778,0.065211995,0.06423322337760731,0.06521199,1.587000000000116e-05,
56,bitforex,2023-04-29T23:39:29.066Z,5,33.3189,25.1572,58.4761,0.06520937,0.07432051256964811,0.06521356,1.6779999999994022e-05,
57,bitforex,2023-04-29T23:39:57.282Z,5,40.0088,31.6599,71.6687,0.06521115499999999,0.07281766493085547,0.06521376,1.7449999999988308e-05,
58,bitforex,2023-04-29T23:40:25.702Z,5,45.2778,37.6901,82.9679,0.06521017,0.07118389837910807,0.06520563,1.8180000000006524e-05,
59,bitforex,2023-04-29T23:40:53.290Z,5,24.5804,29.5445,54.1249,0.065209255,0.059234661263669774,0.06520925,1.3250000000006312e-05,
60,bitforex,2023-04-29T23:41:21.469Z,5,25.326999999999998,26.9112,52.2382,0.06520949000000001,0.06324019046540653,0.06520697,1.6859999999993547e-05,
61,bitmex,2023-04-29T23:11:34.041Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
62,bitmex,2023-04-29T23:11:53.547Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
63,bitmex,2023-04-29T23:12:32.578Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
64,bitmex,2023-04-29T23:12:52.103Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
65,bitmex,2023-04-29T23:13:31.135Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
66,bitmex,2023-04-29T23:13:51.189Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
67,bitmex,2023-04-29T23:14:30.233Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
68,bitmex,2023-04-29T23:14:49.749Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
69,bitmex,2023-04-29T23:15:28.844Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
70,bitmex,2023-04-29T23:15:48.365Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
71,bitmex,2023-04-29T23:16:27.419Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
72,bitmex,2023-04-29T23:16:47.082Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
73,bitmex,2023-04-29T23:17:26.481Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
74,bitmex,2023-04-29T23:17:45.979Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
75,bitmex,2023-04-29T23:18:25.111Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
76,bitmex,2023-04-29T23:18:44.624Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
77,bitmex,2023-04-29T23:19:23.611Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
78,bitmex,2023-04-29T23:19:43.141Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
79,bitmex,2023-04-29T23:20:22.767Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
80,bitmex,2023-04-29T23:20:42.313Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
81,bitmex,2023-04-29T23:21:21.345Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
82,bitmex,2023-04-29T23:21:40.882Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
83,bitmex,2023-04-29T23:22:00.433Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
84,bitmex,2023-04-29T23:22:19.940Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
85,bitmex,2023-04-29T23:22:39.435Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
86,bitmex,2023-04-29T23:22:58.957Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
87,bitmex,2023-04-29T23:23:18.477Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
88,bitmex,2023-04-29T23:23:37.967Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
89,bitmex,2023-04-29T23:23:57.496Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
90,bitmex,2023-04-29T23:24:17.031Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
91,bitmex,2023-04-29T23:24:36.669Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
92,bitmex,2023-04-29T23:24:56.193Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
93,bitmex,2023-04-29T23:25:35.168Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
94,bitmex,2023-04-29T23:25:54.692Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
95,bitmex,2023-04-29T23:26:33.937Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
96,bitmex,2023-04-29T23:26:53.443Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
97,bitmex,2023-04-29T23:27:32.482Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
98,bitmex,2023-04-29T23:27:51.996Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
99,bitmex,2023-04-29T23:28:31.091Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
100,bitmex,2023-04-29T23:28:51.141Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
101,bitmex,2023-04-29T23:29:30.182Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
102,bitmex,2023-04-29T23:29:49.745Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
103,bitmex,2023-04-29T23:30:29.281Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
104,bitmex,2023-04-29T23:30:48.789Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
105,bitmex,2023-04-29T23:31:27.899Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
106,bitmex,2023-04-29T23:31:47.435Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
107,bitmex,2023-04-29T23:32:26.495Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
108,bitmex,2023-04-29T23:32:46.023Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
109,bitmex,2023-04-29T23:33:25.358Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
110,bitmex,2023-04-29T23:33:44.866Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
111,bitmex,2023-04-29T23:34:23.922Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
112,bitmex,2023-04-29T23:34:43.615Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
113,bitmex,2023-04-29T23:35:22.676Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
114,bitmex,2023-04-29T23:35:42.633Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
115,bitmex,2023-04-29T23:36:21.723Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
116,bitmex,2023-04-29T23:36:41.724Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
117,bitmex,2023-04-29T23:37:01.265Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
118,bitmex,2023-04-29T23:37:20.789Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
119,bitmex,2023-04-29T23:37:40.291Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
120,bitmex,2023-04-29T23:37:59.789Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
121,bitmex,2023-04-29T23:38:19.323Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
122,bitmex,2023-04-29T23:38:38.867Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
123,bitmex,2023-04-29T23:38:58.360Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
124,bitmex,2023-04-29T23:39:17.861Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
125,bitmex,2023-04-29T23:39:37.388Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
126,bitmex,2023-04-29T23:39:56.894Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
127,bitmex,2023-04-29T23:40:36.343Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
128,bitmex,2023-04-29T23:40:55.844Z,8,38428000000.0,1319061000000.0,1357489000000.0,0.067221,0.005968150882401257,0.061332,0.011777999999999997,0.011777999999999997
129,bitfinex,2023-04-29T23:11:53.737Z,25,135.91280071,154.96143568000002,290.87423639,0.06513,0.0609094131296605,0.0335,9.999999999996123e-06,1.0133428404036527e-05
130,bitfinex,2023-04-29T23:12:10.786Z,25,143.40131886999998,154.58535121000003,297.98667008,0.06512799999999999,0.06273064307133694,0.0335,1.4000000000000123e-05,1.4133428404040527e-05
131,bitfinex,2023-04-29T23:12:27.824Z,25,145.46105852,93.82789342000001,239.28895194,0.065143,0.07925987459622186,0.0335,1.1999999999998123e-05,1.2133428404038527e-05
132,bitfinex,2023-04-29T23:12:44.917Z,25,148.97167050999997,143.34508842,292.31675893,0.06514500000000001,0.06645146902844318,0.0335,7.999999999994123e-06,8.133428404034527e-06
133,bitfinex,2023-04-29T23:13:01.969Z,25,142.20156089,143.23798404000001,285.43954493,0.0651465,0.06495525383823024,0.0335,1.0999999999997123e-05,1.1133428404037527e-05
134,bitfinex,2023-04-29T23:13:19.067Z,25,148.97472473000002,139.47433102000002,288.44905575000007,0.0651465,0.06734097250340428,0.0335,6.999999999993123e-06,7.1334284040335276e-06
135,bitfinex,2023-04-29T23:13:36.390Z,25,153.83536505000004,144.99147431,298.82683936,0.065135,0.0671171589352917,0.0335,1.4000000000000123e-05,1.4133428404040527e-05
136,bitfinex,2023-04-29T23:13:53.521Z,25,153.88786516000002,146.5165644,300.40442956000004,0.065135,0.06679033540796393,0.0335,1.4000000000000123e-05,1.4133428404040527e-05
137,bitfinex,2023-04-29T23:14:10.963Z,25,143.15869764,92.62063653999999,235.77933418,0.0651455,0.07916814644354865,0.0335,1.0999999999997123e-05,1.1133428404037527e-05
138,bitfinex,2023-04-29T23:14:27.981Z,25,92.73724936,112.59558277000002,205.33283213000004,0.0645945,0.058377080242533734,0.0335,7.000000000007001e-06,7.133428404047405e-06
139,bitfinex,2023-04-29T23:14:45.051Z,25,92.73724936,112.59558277000002,205.33283213000004,0.0645945,0.058377080242533734,0.0335,7.000000000007001e-06,7.133428404047405e-06
140,bitfinex,2023-04-29T23:15:02.399Z,25,148.36523207,156.64303527,305.00826734,0.06514149999999999,0.0634220564555991,0.0335,6.999999999993123e-06,7.1334284040335276e-06
141,bitfinex,2023-04-29T23:15:19.483Z,25,147.35170352,159.78573968,307.1374432,0.0651495,0.06255420550168896,0.0335,7.000000000007001e-06,7.133428404047405e-06
142,bitfinex,2023-04-29T23:15:36.596Z,25,147.09471927,143.29629364000002,290.39101291000003,0.0651495,0.0660515860395329,0.0335,9.000000000009e-06,9.133428404049405e-06
143,bitfinex,2023-04-29T23:15:53.721Z,25,148.15059583,144.18629537,292.33689119999997,0.065142,0.06607633197364202,0.0335,1.6000000000002124e-05,1.613342840404253e-05
144,bitfinex,2023-04-29T23:16:10.778Z,25,138.86118646999998,143.19896942000003,282.06015589000003,0.06514049999999999,0.06418433696539212,0.0335,1.9000000000005124e-05,1.913342840404553e-05
145,bitfinex,2023-04-29T23:16:27.892Z,25,139.07827428,152.75997611000003,291.83825039,0.06514249999999999,0.06213184278243486,0.0335,8.999999999995123e-06,9.133428404035527e-06
146,bitfinex,2023-04-29T23:16:44.975Z,25,108.55933651,174.78205778000003,283.34139429000004,0.065141,0.04994563907373754,0.0335,1.1999999999998123e-05,1.2133428404038527e-05
147,bitfinex,2023-04-29T23:17:02.344Z,25,139.07946583,165.00760285,304.08706868,0.065142,0.05962896337239267,0.0335,9.999999999996123e-06,1.0133428404036527e-05
148,bitfinex,2023-04-29T23:17:19.428Z,25,148.12272116,163.60712478,311.72984594,0.065143,0.0619549801851423,0.0335,7.999999999994123e-06,8.133428404034527e-06
149,bitfinex,2023-04-29T23:17:36.848Z,25,148.34788422,154.14064546999998,302.48852968999995,0.065143,0.0639443417549198,0.0335,7.999999999994123e-06,8.133428404034527e-06
150,bitfinex,2023-04-29T23:17:53.925Z,25,92.73724936,112.59558277000002,205.33283213000004,0.0645945,0.058377080242533734,0.0335,7.000000000007001e-06,7.133428404047405e-06
151,bitfinex,2023-04-29T23:18:11.270Z,25,141.21028059999998,147.93442978,289.14471038,0.0651365,0.06367024272952679,0.0335,1.1000000000011001e-05,1.1133428404051405e-05
152,bitfinex,2023-04-29T23:18:28.317Z,25,141.21845995,146.22886301999998,287.44732296999996,0.065139,0.06405192044929581,0.0335,6.0000000000060005e-06,6.133428404046405e-06
153,bitfinex,2023-04-29T23:18:45.727Z,25,148.30658949,156.03316302,304.33975251,0.0651395,0.0635372943373737,0.0335,5.0000000000050004e-06,5.133428404045405e-06
154,bitfinex,2023-04-29T23:19:02.804Z,25,138.73598288,161.25967432,299.9956572,0.06514500000000001,0.06029443190474599,0.0335,5.999999999992123e-06,6.1334284040325275e-06
155,bitfinex,2023-04-29T23:19:19.856Z,25,146.66967849000002,167.81066749,314.48034598000004,0.06516050000000001,0.06083212045267399,0.0335,8.999999999995123e-06,9.133428404035527e-06
156,bitfinex,2023-04-29T23:19:36.895Z,25,141.86791569,136.24501107,278.11292676,0.0651565,0.06653519891488441,0.0335,2.3000000000009124e-05,2.313342840404953e-05
157,bitfinex,2023-04-29T23:19:54.117Z,25,148.44860922999996,169.36038613999997,317.80899536999993,0.065158,0.06092027340512658,0.0335,2.0000000000006124e-05,2.013342840404653e-05
158,bitfinex,2023-04-29T23:20:11.213Z,25,154.13755088999997,137.92044889000002,292.05799978,0.06515699999999999,0.06882810688004609,0.0335,2.2000000000008124e-05,2.213342840404853e-05
159,bitfinex,2023-04-29T23:20:28.333Z,25,127.85469423999997,144.38606567,272.24075990999995,0.06515750000000001,0.061232948495723805,0.0335,2.1000000000007124e-05,2.113342840404753e-05
160,bitfinex,2023-04-29T23:20:46.012Z,25,127.59492266999999,167.87671469,295.47163736,0.0651475,0.05630126667857539,0.0335,5.0000000000050004e-06,5.133428404045405e-06
161,bitfinex,2023-04-29T23:21:03.118Z,25,153.49463669,176.84732265999997,330.34195934999997,0.0651515,0.06059314542360445,0.0335,7.000000000007001e-06,7.133428404047405e-06
162,bitfinex,2023-04-29T23:21:20.212Z,25,153.02852246999998,157.83344979999998,310.86197226999997,0.0651515,0.06419465345474669,0.0335,5.0000000000050004e-06,5.133428404045405e-06
163,bitfinex,2023-04-29T23:21:37.611Z,25,141.49762620999996,173.95483404,315.45246024999994,0.0651515,0.0584956120164914,0.0335,3.0000000000030003e-06,3.1334284040434046e-06
